t: 25.43, u: 0.00, e: 0.43, s: 25.00
t: 25.18, u: 0.00, e: 0.45, s: 25.00
t: 25.36, u: 0.00, e: 0.50, s: 25.00
t: 25.61, u: 0.00, e: 0.53, s: 25.00
t: 25.61, u: 0.00, e: 0.48, s: 25.00
t: 25.66, u: 0.00, e: 0.66, s: 25.00
t: 25.34, u: 0.00, e: 0.52, s: 25.00
t: 25.57, u: 0.00, e: 0.50, s: 25.00
t: 25.62, u: 0.00, e: 0.52, s: 25.00
t: 25.46, u: 0.00, e: 0.46, s: 25.00
t: 25.52, u: 0.00, e: 0.39, s: 25.00
t: 25.46, u: 0.00, e: 0.45, s: 25.00
t: 25.41, u: 0.00, e: 0.53, s: 25.00
t: 25.64, u: 0.00, e: 0.39, s: 25.00
t: 25.30, u: 0.00, e: 0.46, s: 25.00
t: 25.37, u: 0.00, e: 0.48, s: 25.00
t: 25.41, u: 0.00, e: 0.41, s: 25.00
t: 25.27, u: 0.00, e: 0.36, s: 25.00
t: 25.30, u: 0.00, e: 0.27, s: 25.00
t: 25.14, u: 0.00, e: 0.30, s: 25.00
t: 25.27, u: 0.00, e: 0.27, s: 25.00
t: 25.12, u: 0.00, e: 0.05, s: 25.00
t: 25.12, u: 0.00, e: 0.07, s: 25.00
t: 25.00, u: 0.00, e: 0.04, s: 25.00
t: 25.02, u: 0.00, e: 0.12, s: 25.00
t: 24.86, u: 0.29, e: -0.07, s: 25.00
t: 24.80, u: 0.50, e: -0.12, s: 25.00
t: 25.16, u: 0.43, e: -0.11, s: 25.00
t: 24.70, u: 0.85, e: -0.21, s: 25.00
t: 24.96, u: 0.35, e: -0.09, s: 25.00
t: 24.95, u: 0.50, e: -0.12, s: 25.00
t: 24.75, u: 0.64, e: -0.16, s: 25.00
t: 25.14, u: 0.57, e: -0.14, s: 25.00
t: 24.95, u: 0.14, e: -0.04, s: 25.00
t: 24.96, u: 0.00, e: 0.09, s: 25.00
t: 25.12, u: 0.00, e: 0.12, s: 25.00
t: 25.14, u: 0.00, e: 0.14, s: 25.00
t: 25.36, u: 0.00, e: 0.37, s: 25.00
t: 25.43, u: 0.00, e: 0.41, s: 25.00
t: 25.41, u: 0.00, e: 0.29, s: 25.00
t: 25.43, u: 0.00, e: 0.45, s: 25.00
t: 25.48, u: 0.00, e: 0.50, s: 25.00
t: 25.59, u: 0.00, e: 0.59, s: 25.00
t: 25.52, u: 0.00, e: 0.32, s: 25.00
t: 25.79, u: 0.00, e: 0.48, s: 25.00
t: 25.53, u: 0.00, e: 0.57, s: 25.00
t: 25.52, u: 0.00, e: 0.48, s: 25.00
t: 25.61, u: 0.00, e: 0.50, s: 25.00
t: 25.45, u: 0.00, e: 0.45, s: 25.00
t: 25.48, u: 0.00, e: 0.53, s: 25.00
t: 25.55, u: 0.00, e: 0.43, s: 25.00
t: 25.50, u: 0.00, e: 0.46, s: 25.00
t: 25.37, u: 0.00, e: 0.29, s: 25.00
t: 25.32, u: 0.00, e: 0.48, s: 25.00
t: 25.14, u: 0.00, e: 0.32, s: 25.00
t: 25.30, u: 0.00, e: 0.52, s: 25.00
t: 25.23, u: 0.00, e: 0.25, s: 25.00
t: 25.05, u: 0.00, e: 0.18, s: 25.00
t: 25.09, u: 0.00, e: 0.07, s: 25.00
t: 25.05, u: 0.00, e: 0.04, s: 25.00
t: 24.98, u: 0.00, e: -0.00, s: 25.00
t: 25.04, u: 0.07, e: -0.02, s: 25.00
t: 24.84, u: 0.00, e: 0.05, s: 25.00
t: 24.95, u: 0.00, e: 0.41, s: 25.00
t: 24.86, u: 0.00, e: 0.04, s: 25.00
t: 25.07, u: 0.43, e: -0.11, s: 25.00
t: 24.93, u: 1.07, e: -0.27, s: 25.00
t: 24.77, u: 0.99, e: -0.25, s: 25.00
t: 24.89, u: 0.43, e: -0.11, s: 25.00
t: 25.00, u: 0.00, e: 0.04, s: 25.00
t: 24.88, u: 0.00, e: 0.36, s: 25.00
t: 24.93, u: 0.00, e: 0.25, s: 25.00
t: 25.05, u: 0.00, e: 0.05, s: 25.00
t: 25.20, u: 0.00, e: 0.14, s: 25.00
t: 25.28, u: 0.00, e: 0.25, s: 25.00
t: 25.30, u: 0.00, e: 0.28, s: 25.00
t: 25.36, u: 0.00, e: 0.36, s: 25.00
t: 25.43, u: 0.00, e: 0.39, s: 25.00
t: 25.41, u: 0.00, e: 0.57, s: 25.00
t: 25.48, u: 0.00, e: 0.50, s: 25.00
t: 25.37, u: 0.00, e: 0.37, s: 25.00
t: 25.52, u: 0.00, e: 0.48, s: 25.00
t: 25.48, u: 0.00, e: 0.52, s: 25.00
t: 25.45, u: 0.00, e: 0.66, s: 25.00
t: 25.41, u: 0.00, e: 0.41, s: 25.00
t: 25.34, u: 0.00, e: 0.41, s: 25.00
t: 25.43, u: 0.00, e: 0.43, s: 25.00
t: 25.29, u: 0.00, e: 0.30, s: 25.00
t: 25.39, u: 0.00, e: 0.39, s: 25.00
t: 25.32, u: 0.00, e: 0.29, s: 25.00
t: 25.11, u: 0.00, e: 0.09, s: 25.00
t: 25.14, u: 0.00, e: 0.21, s: 25.00
t: 25.12, u: 0.00, e: 0.04, s: 25.00
t: 24.95, u: 0.00, e: 0.02, s: 25.00
t: 24.98, u: 0.14, e: -0.04, s: 25.00
t: 24.96, u: 0.43, e: -0.11, s: 25.00
t: 24.96, u: 0.14, e: -0.04, s: 25.00
t: 24.93, u: 0.35, e: -0.09, s: 25.00
t: 24.82, u: 0.71, e: -0.18, s: 25.00
t: 24.88, u: 0.00, e: 0.27, s: 25.00
t: 24.77, u: 0.00, e: 0.18, s: 25.00
t: 24.91, u: 0.64, e: -0.16, s: 25.00
t: 24.84, u: 0.92, e: -0.23, s: 25.00
t: 24.86, u: 0.00, e: 0.30, s: 25.00
t: 24.98, u: 0.14, e: -0.04, s: 25.00
t: 25.25, u: 0.00, e: 0.05, s: 25.00
t: 25.14, u: 0.00, e: 0.25, s: 25.00
t: 25.16, u: 0.00, e: 0.16, s: 25.00
t: 25.20, u: 0.00, e: 0.18, s: 25.00
t: 25.29, u: 0.00, e: 0.21, s: 25.00
t: 25.43, u: 0.00, e: 0.32, s: 25.00
t: 25.46, u: 0.00, e: 0.43, s: 25.00
t: 25.50, u: 0.00, e: 0.50, s: 25.00
t: 25.75, u: 0.00, e: 0.48, s: 25.00
t: 25.48, u: 0.00, e: 0.45, s: 25.00
t: 25.50, u: 0.00, e: 0.45, s: 25.00
t: 25.36, u: 0.00, e: 0.62, s: 25.00
t: 25.48, u: 0.00, e: 0.48, s: 25.00
t: 25.46, u: 0.00, e: 0.48, s: 25.00
t: 25.46, u: 0.00, e: 0.39, s: 25.00
t: 25.41, u: 0.00, e: 0.41, s: 25.00
t: 25.29, u: 0.00, e: 0.30, s: 25.00
t: 25.39, u: 0.00, e: 0.34, s: 25.00
t: 25.21, u: 0.00, e: 0.36, s: 25.00
t: 25.20, u: 0.00, e: 0.21, s: 25.00
t: 25.29, u: 0.00, e: 0.29, s: 25.00
t: 25.16, u: 0.00, e: 0.05, s: 25.00
t: 25.02, u: 0.00, e: 0.27, s: 25.00
t: 24.96, u: 0.00, e: 0.00, s: 25.00
t: 24.96, u: 0.00, e: 0.02, s: 25.00
t: 25.14, u: 0.50, e: -0.12, s: 25.00
t: 25.04, u: 0.64, e: -0.16, s: 25.00
t: 24.88, u: 0.92, e: -0.23, s: 25.00
t: 25.22, u: 0.00, e: 0.09, s: 25.00
t: 24.80, u: 1.28, e: -0.32, s: 25.00
t: 24.72, u: 1.21, e: -0.30, s: 25.00
t: 25.12, u: 0.14, e: -0.04, s: 25.00
t: 24.91, u: 1.06, e: -0.27, s: 25.00
t: 24.91, u: 0.64, e: -0.16, s: 25.00
t: 24.96, u: 0.00, e: 0.18, s: 25.00
t: 25.07, u: 0.00, e: 0.02, s: 25.00
t: 25.11, u: 0.00, e: 0.12, s: 25.00
t: 25.27, u: 0.00, e: 0.30, s: 25.00
t: 25.52, u: 0.00, e: 0.37, s: 25.00
t: 25.39, u: 0.00, e: 0.45, s: 25.00
t: 25.46, u: 0.00, e: 0.36, s: 25.00
t: 25.45, u: 0.00, e: 0.57, s: 25.00
t: 25.61, u: 0.00, e: 0.48, s: 25.00
t: 25.71, u: 0.00, e: 0.59, s: 25.00
t: 25.57, u: 0.00, e: 0.52, s: 25.00
t: 25.52, u: 0.00, e: 0.64, s: 25.00
t: 25.64, u: 0.00, e: 0.55, s: 25.00
t: 25.55, u: 0.00, e: 0.64, s: 25.00
t: 25.52, u: 0.00, e: 0.57, s: 25.00
t: 25.59, u: 0.00, e: 0.48, s: 25.00
t: 25.43, u: 0.00, e: 0.41, s: 25.00
t: 25.36, u: 0.00, e: 0.30, s: 25.00
t: 25.39, u: 0.00, e: 0.39, s: 25.00
t: 25.37, u: 0.00, e: 0.34, s: 25.00
t: 25.27, u: 0.00, e: 0.25, s: 25.00
t: 25.14, u: 0.00, e: 0.05, s: 25.00
t: 25.25, u: 0.00, e: 0.25, s: 25.00
t: 25.20, u: 0.00, e: 0.05, s: 25.00
t: 24.93, u: 0.00, e: 0.02, s: 25.00
t: 25.00, u: 0.28, e: -0.07, s: 25.00
t: 25.09, u: 0.43, e: -0.11, s: 25.00
t: 24.86, u: 0.00, e: 0.02, s: 25.00
t: 24.80, u: 0.00, e: 0.23, s: 25.00
t: 24.75, u: 0.92, e: -0.23, s: 25.00
t: 24.80, u: 0.78, e: -0.20, s: 25.00
t: 24.98, u: 0.00, e: 0.14, s: 25.00
t: 24.89, u: 0.00, e: 0.16, s: 25.00
t: 25.34, u: 1.07, e: -0.27, s: 25.00
t: 25.29, u: 0.00, e: 0.29, s: 25.00
t: 24.86, u: 0.64, e: -0.16, s: 25.00
t: 24.88, u: 0.00, e: 0.09, s: 25.00
t: 25.21, u: 0.00, e: 0.12, s: 25.00
t: 25.21, u: 0.00, e: 0.21, s: 25.00
t: 25.16, u: 0.00, e: 0.11, s: 25.00
t: 25.29, u: 0.00, e: 0.20, s: 25.00
t: 25.39, u: 0.00, e: 0.41, s: 25.00
t: 25.37, u: 0.00, e: 0.37, s: 25.00
t: 25.39, u: 0.00, e: 0.27, s: 25.00
t: 25.46, u: 0.00, e: 0.41, s: 25.00
t: 25.34, u: 0.00, e: 0.52, s: 25.00
t: 25.41, u: 0.00, e: 0.27, s: 25.00
t: 25.48, u: 0.00, e: 0.37, s: 25.00
t: 25.52, u: 0.00, e: 0.50, s: 25.00
t: 25.46, u: 0.00, e: 0.39, s: 25.00
t: 25.28, u: 0.00, e: 0.39, s: 25.00
t: 25.36, u: 0.00, e: 0.34, s: 25.00
t: 25.45, u: 0.00, e: 0.32, s: 25.00
t: 25.23, u: 0.00, e: 0.30, s: 25.00
t: 25.21, u: 0.00, e: 0.18, s: 25.00
t: 25.18, u: 0.00, e: 0.32, s: 25.00
t: 25.25, u: 0.00, e: 0.14, s: 25.00
t: 25.07, u: 0.00, e: 0.29, s: 25.00
t: 25.21, u: 0.00, e: 0.11, s: 25.00
t: 24.98, u: 0.00, e: 0.02, s: 25.00
t: 25.05, u: 0.28, e: -0.07, s: 25.00
t: 25.14, u: 0.21, e: -0.05, s: 25.00
t: 24.89, u: 1.07, e: -0.27, s: 25.00
t: 24.95, u: 0.50, e: -0.12, s: 25.00
t: 25.04, u: 0.64, e: -0.16, s: 25.00
t: 24.80, u: 0.00, e: 0.00, s: 25.00
t: 24.72, u: 0.00, e: 0.32, s: 25.00
t: 24.88, u: 0.50, e: -0.12, s: 25.00
t: 24.77, u: 0.00, e: 0.30, s: 25.00
t: 25.29, u: 0.57, e: -0.14, s: 25.00
t: 25.05, u: 0.29, e: -0.07, s: 25.00
t: 25.05, u: 0.00, e: 0.00, s: 25.00
t: 24.84, u: 0.00, e: 0.02, s: 25.00
t: 25.16, u: 0.00, e: 0.30, s: 25.00
t: 25.00, u: 0.00, e: 0.05, s: 25.00
t: 25.20, u: 0.00, e: 0.32, s: 25.00
t: 25.30, u: 0.00, e: 0.37, s: 25.00
t: 25.20, u: 0.00, e: 0.50, s: 25.00
t: 25.34, u: 0.00, e: 0.37, s: 25.00
t: 25.52, u: 0.00, e: 0.48, s: 25.00
t: 25.46, u: 0.00, e: 0.50, s: 25.00
t: 25.46, u: 0.00, e: 0.43, s: 25.00
t: 25.46, u: 0.00, e: 0.46, s: 25.00
t: 25.52, u: 0.00, e: 0.37, s: 25.00
t: 25.32, u: 0.00, e: 0.41, s: 25.00
t: 25.32, u: 0.00, e: 0.48, s: 25.00
t: 25.11, u: 0.00, e: 0.39, s: 25.00
t: 25.21, u: 0.00, e: 0.46, s: 25.00
t: 25.30, u: 0.00, e: 0.25, s: 25.00
t: 25.20, u: 0.00, e: 0.21, s: 25.00
t: 25.12, u: 0.00, e: 0.18, s: 25.00
t: 25.04, u: 0.00, e: 0.14, s: 25.00
t: 24.96, u: 0.00, e: 0.07, s: 25.00
t: 24.98, u: 0.07, e: -0.02, s: 25.00
t: 24.79, u: 0.00, e: 0.07, s: 25.00
t: 25.32, u: 0.78, e: -0.20, s: 25.00
t: 25.39, u: 1.06, e: -0.27, s: 25.00
t: 24.86, u: 0.71, e: -0.18, s: 25.00
t: 25.31, u: 0.85, e: -0.21, s: 25.00
t: 24.73, u: 0.00, e: 0.09, s: 25.00
t: 24.79, u: 0.64, e: -0.16, s: 25.00
t: 25.16, u: 0.85, e: -0.21, s: 25.00
t: 24.80, u: 0.00, e: 0.05, s: 25.00
t: 24.93, u: 0.64, e: -0.16, s: 25.00
t: 24.96, u: 0.43, e: -0.11, s: 25.00
t: 24.98, u: 0.00, e: 0.18, s: 25.00
t: 25.18, u: 0.00, e: 0.20, s: 25.00
t: 25.16, u: 0.00, e: 0.11, s: 25.00
t: 25.20, u: 0.00, e: 0.34, s: 25.00
t: 25.30, u: 0.00, e: 0.32, s: 25.00
t: 25.45, u: 0.00, e: 0.34, s: 25.00
t: 25.54, u: 0.00, e: 0.46, s: 25.00
t: 25.52, u: 0.00, e: 0.57, s: 25.00
t: 25.52, u: 0.00, e: 0.59, s: 25.00
t: 25.79, u: 0.00, e: 0.55, s: 25.00
t: 25.50, u: 0.00, e: 0.66, s: 25.00
t: 25.52, u: 0.00, e: 0.50, s: 25.00
t: 25.52, u: 0.00, e: 0.48, s: 25.00
t: 25.53, u: 0.00, e: 0.54, s: 25.00
t: 25.59, u: 0.00, e: 0.61, s: 25.00
t: 25.52, u: 0.00, e: 0.61, s: 25.00
t: 25.50, u: 0.00, e: 0.57, s: 25.00
t: 25.37, u: 0.00, e: 0.50, s: 25.00
t: 25.50, u: 0.00, e: 0.50, s: 25.00
t: 25.32, u: 0.00, e: 0.34, s: 25.00
t: 25.59, u: 0.00, e: 0.46, s: 25.00
t: 25.43, u: 0.00, e: 0.29, s: 25.00
t: 25.27, u: 0.00, e: 0.27, s: 25.00
t: 25.29, u: 0.00, e: 0.07, s: 25.00
t: 25.11, u: 0.00, e: 0.36, s: 25.00
t: 25.16, u: 0.00, e: 0.12, s: 25.00
t: 24.93, u: 0.14, e: -0.04, s: 25.00
t: 24.80, u: 0.78, e: -0.20, s: 25.00
t: 25.11, u: 0.57, e: -0.14, s: 25.00
t: 24.91, u: 0.00, e: 0.39, s: 25.00
t: 24.73, u: 0.78, e: -0.20, s: 25.00
t: 25.31, u: 1.63, e: -0.41, s: 25.00
t: 24.63, u: 0.92, e: -0.23, s: 25.00
t: 24.66, u: 0.78, e: -0.20, s: 25.00
t: 24.82, u: 0.71, e: -0.18, s: 25.00
t: 25.09, u: 0.28, e: -0.07, s: 25.00
t: 25.12, u: 0.00, e: 0.23, s: 25.00
t: 25.00, u: 0.00, e: 0.00, s: 25.00
t: 25.21, u: 0.00, e: 0.00, s: 25.00
t: 25.21, u: 0.00, e: 0.07, s: 25.00
t: 25.20, u: 0.00, e: 0.21, s: 25.00
t: 25.39, u: 0.00, e: 0.39, s: 25.00
t: 25.52, u: 0.00, e: 0.23, s: 25.00
t: 25.53, u: 0.00, e: 0.45, s: 25.00
t: 25.48, u: 0.00, e: 0.50, s: 25.00
t: 25.57, u: 0.00, e: 0.45, s: 25.00
t: 25.50, u: 0.00, e: 0.64, s: 25.00
t: 25.68, u: 0.00, e: 0.62, s: 25.00
t: 25.55, u: 0.00, e: 0.52, s: 25.00
t: 25.68, u: 0.00, e: 0.75, s: 25.00
t: 25.59, u: 0.00, e: 0.57, s: 25.00
t: 25.52, u: 0.00, e: 0.54, s: 25.00
t: 25.57, u: 0.00, e: 0.48, s: 25.00
t: 25.64, u: 0.00, e: 0.64, s: 25.00
t: 25.32, u: 0.00, e: 0.32, s: 25.00
t: 25.46, u: 0.00, e: 0.36, s: 25.00
t: 25.34, u: 0.00, e: 0.41, s: 25.00
t: 25.34, u: 0.00, e: 0.21, s: 25.00
t: 25.32, u: 0.00, e: 0.04, s: 25.00
t: 25.18, u: 0.00, e: 0.25, s: 25.00
t: 25.36, u: 0.00, e: 0.18, s: 25.00
t: 25.07, u: 0.00, e: 0.07, s: 25.00
t: 25.02, u: 0.00, e: 0.29, s: 25.00
t: 24.95, u: 0.00, e: 0.04, s: 25.00
t: 24.89, u: 0.14, e: -0.04, s: 25.00
t: 24.77, u: 0.43, e: -0.11, s: 25.00
t: 24.86, u: 0.00, e: 0.18, s: 25.00
t: 24.73, u: 0.00, e: 0.23, s: 25.00
t: 25.05, u: 0.92, e: -0.23, s: 25.00
t: 24.86, u: 0.00, e: 0.15, s: 25.00
t: 25.09, u: 1.49, e: -0.37, s: 25.00
t: 25.09, u: 0.50, e: -0.12, s: 25.00
t: 24.96, u: 0.36, e: -0.09, s: 25.00
t: 25.29, u: 0.78, e: -0.20, s: 25.00
t: 25.18, u: 0.00, e: 0.18, s: 25.00
t: 25.12, u: 0.00, e: 0.04, s: 25.00
t: 25.11, u: 0.00, e: 0.16, s: 25.00
t: 25.30, u: 0.00, e: 0.14, s: 25.00
t: 25.37, u: 0.00, e: 0.37, s: 25.00
t: 25.34, u: 0.00, e: 0.32, s: 25.00
t: 25.46, u: 0.00, e: 0.36, s: 25.00
t: 25.45, u: 0.00, e: 0.50, s: 25.00
t: 25.54, u: 0.00, e: 0.64, s: 25.00
t: 25.52, u: 0.00, e: 0.55, s: 25.00
t: 25.52, u: 0.00, e: 0.50, s: 25.00
t: 25.61, u: 0.00, e: 0.53, s: 25.00
t: 25.55, u: 0.00, e: 0.55, s: 25.00
t: 25.66, u: 0.00, e: 0.38, s: 25.00
t: 25.41, u: 0.00, e: 0.48, s: 25.00
t: 25.64, u: 0.00, e: 0.50, s: 25.00
t: 25.48, u: 0.00, e: 0.48, s: 25.00
t: 25.39, u: 0.00, e: 0.36, s: 25.00
t: 25.32, u: 0.00, e: 0.46, s: 25.00
t: 25.41, u: 0.00, e: 0.32, s: 25.00
t: 25.30, u: 0.00, e: 0.30, s: 25.00
t: 25.23, u: 0.00, e: 0.20, s: 25.00
t: 25.16, u: 0.00, e: 0.29, s: 25.00
t: 25.18, u: 0.00, e: 0.14, s: 25.00
t: 25.07, u: 0.00, e: 0.14, s: 25.00
t: 25.07, u: 0.00, e: 0.09, s: 25.00
t: 24.98, u: 0.00, e: 0.02, s: 25.00
t: 24.96, u: 0.14, e: -0.04, s: 25.00
t: 24.98, u: 0.43, e: -0.11, s: 25.00
t: 24.98, u: 0.00, e: 0.30, s: 25.00
t: 24.88, u: 0.00, e: 0.04, s: 25.00
t: 25.02, u: 0.00, e: 0.02, s: 25.00
t: 24.84, u: 0.00, e: 0.36, s: 25.00
t: 24.86, u: 0.00, e: 0.04, s: 25.00
t: 25.09, u: 0.43, e: -0.11, s: 25.00
t: 25.04, u: 0.00, e: 0.04, s: 25.00
t: 24.86, u: 0.00, e: 0.55, s: 25.00
t: 25.00, u: 0.07, e: -0.02, s: 25.00
t: 25.07, u: 0.00, e: 0.05, s: 25.00
t: 25.23, u: 0.00, e: 0.14, s: 25.00
t: 25.00, u: 0.00, e: 0.18, s: 25.00
t: 25.27, u: 0.00, e: 0.21, s: 25.00
t: 25.27, u: 0.00, e: 0.29, s: 25.00
t: 25.43, u: 0.00, e: 0.29, s: 25.00
t: 25.37, u: 0.00, e: 0.36, s: 25.00
t: 25.45, u: 0.00, e: 0.37, s: 25.00
t: 25.41, u: 0.00, e: 0.45, s: 25.00
t: 25.45, u: 0.00, e: 0.34, s: 25.00
t: 25.39, u: 0.00, e: 0.37, s: 25.00
t: 25.37, u: 0.00, e: 0.25, s: 25.00
t: 25.30, u: 0.00, e: 0.30, s: 25.00
t: 25.30, u: 0.00, e: 0.30, s: 25.00
t: 25.20, u: 0.00, e: 0.21, s: 25.00
t: 25.14, u: 0.00, e: 0.27, s: 25.00
t: 25.39, u: 0.00, e: 0.23, s: 25.00
t: 25.27, u: 0.00, e: 0.25, s: 25.00
t: 25.32, u: 0.00, e: 0.11, s: 25.00
t: 25.05, u: 0.00, e: 0.09, s: 25.00
t: 25.07, u: 0.36, e: -0.09, s: 25.00
t: 24.95, u: 0.14, e: -0.04, s: 25.00
t: 25.02, u: 0.00, e: 0.09, s: 25.00
t: 25.05, u: 0.50, e: -0.12, s: 25.00
t: 25.12, u: 0.07, e: -0.02, s: 25.00
t: 24.93, u: 0.00, e: 0.07, s: 25.00
t: 24.73, u: 0.21, e: -0.05, s: 25.00
t: 25.11, u: 0.64, e: -0.16, s: 25.00
t: 24.98, u: 0.00, e: 0.05, s: 25.00
t: 24.98, u: 0.43, e: -0.11, s: 25.00
t: 24.75, u: 0.00, e: 0.14, s: 25.00
t: 25.04, u: 0.28, e: -0.07, s: 25.00
t: 25.05, u: 0.00, e: 0.16, s: 25.00
t: 25.16, u: 0.00, e: 0.23, s: 25.00
t: 25.34, u: 0.00, e: 0.27, s: 25.00
t: 25.34, u: 0.00, e: 0.27, s: 25.00
t: 25.37, u: 0.00, e: 0.37, s: 25.00
t: 25.54, u: 0.00, e: 0.50, s: 25.00
t: 25.45, u: 0.00, e: 0.37, s: 25.00
t: 25.57, u: 0.00, e: 0.50, s: 25.00
t: 25.55, u: 0.00, e: 0.61, s: 25.00
t: 25.43, u: 0.00, e: 0.50, s: 25.00
t: 25.43, u: 0.00, e: 0.45, s: 25.00
t: 25.39, u: 0.00, e: 0.41, s: 25.00
t: 25.43, u: 0.00, e: 0.27, s: 25.00
t: 25.36, u: 0.00, e: 0.23, s: 25.00
t: 25.29, u: 0.00, e: 0.14, s: 25.00
t: 25.34, u: 0.00, e: 0.43, s: 25.00
t: 25.29, u: 0.00, e: 0.39, s: 25.00
t: 25.16, u: 0.00, e: 0.20, s: 25.00
t: 25.14, u: 0.00, e: 0.02, s: 25.00
t: 25.04, u: 0.00, e: 0.11, s: 25.00
t: 25.20, u: 0.00, e: 0.20, s: 25.00
t: 25.20, u: 0.00, e: 0.02, s: 25.00
t: 25.16, u: 0.36, e: -0.09, s: 25.00
t: 24.82, u: 0.99, e: -0.25, s: 25.00
t: 25.09, u: 0.14, e: -0.04, s: 25.00
t: 25.00, u: 0.78, e: -0.20, s: 25.00
t: 24.88, u: 0.50, e: -0.12, s: 25.00
t: 24.82, u: 0.00, e: 0.02, s: 25.00
t: 24.80, u: 0.14, e: -0.03, s: 25.00
t: 25.07, u: 0.64, e: -0.16, s: 25.00
t: 24.95, u: 0.28, e: -0.07, s: 25.00
t: 25.04, u: 0.28, e: -0.07, s: 25.00
t: 25.07, u: 0.00, e: 0.23, s: 25.00
t: 25.09, u: 0.00, e: 0.11, s: 25.00
t: 25.27, u: 0.00, e: 0.20, s: 25.00
t: 25.37, u: 0.00, e: 0.45, s: 25.00
t: 25.34, u: 0.00, e: 0.29, s: 25.00
t: 25.52, u: 0.00, e: 0.52, s: 25.00
t: 25.52, u: 0.00, e: 0.52, s: 25.00
t: 25.48, u: 0.00, e: 0.57, s: 25.00
t: 25.52, u: 0.00, e: 0.50, s: 25.00
t: 25.55, u: 0.00, e: 0.52, s: 25.00
t: 25.52, u: 0.00, e: 0.66, s: 25.00
t: 25.52, u: 0.00, e: 0.45, s: 25.00
t: 25.63, u: 0.00, e: 0.48, s: 25.00
t: 25.46, u: 0.00, e: 0.59, s: 25.00
t: 25.64, u: 0.00, e: 0.52, s: 25.00
t: 25.52, u: 0.00, e: 0.52, s: 25.00
t: 25.46, u: 0.00, e: 0.43, s: 25.00
t: 25.34, u: 0.00, e: 0.43, s: 25.00
t: 25.34, u: 0.00, e: 0.37, s: 25.00
t: 25.25, u: 0.00, e: 0.27, s: 25.00
t: 25.23, u: 0.00, e: 0.21, s: 25.00
t: 24.98, u: 0.00, e: 0.18, s: 25.00
t: 25.23, u: 0.00, e: 0.20, s: 25.00
t: 25.36, u: 0.00, e: 0.05, s: 25.00
t: 24.96, u: 0.07, e: -0.02, s: 25.00
t: 24.77, u: 0.21, e: -0.05, s: 25.00
t: 24.96, u: 0.21, e: -0.05, s: 25.00
t: 24.93, u: 0.50, e: -0.12, s: 25.00
t: 24.95, u: 0.92, e: -0.23, s: 25.00
t: 24.91, u: 0.35, e: -0.09, s: 25.00
t: 24.95, u: 0.43, e: -0.11, s: 25.00
t: 24.86, u: 0.00, e: 0.05, s: 25.00
t: 24.98, u: 0.50, e: -0.12, s: 25.00
t: 24.82, u: 0.14, e: -0.04, s: 25.00
t: 24.98, u: 0.00, e: 0.09, s: 25.00
t: 25.11, u: 0.00, e: 0.05, s: 25.00
t: 25.27, u: 0.00, e: 0.11, s: 25.00
t: 25.23, u: 0.00, e: 0.20, s: 25.00
t: 25.43, u: 0.00, e: 0.43, s: 25.00
t: 25.50, u: 0.00, e: 0.46, s: 25.00
t: 25.57, u: 0.00, e: 0.57, s: 25.00
t: 25.73, u: 0.00, e: 0.57, s: 25.00
t: 25.64, u: 0.00, e: 0.75, s: 25.00
t: 25.57, u: 0.00, e: 0.59, s: 25.00
t: 25.66, u: 0.00, e: 0.59, s: 25.00
t: 25.59, u: 0.00, e: 0.59, s: 25.00
t: 25.57, u: 0.00, e: 0.48, s: 25.00
t: 25.55, u: 0.00, e: 0.73, s: 25.00
t: 25.50, u: 0.00, e: 0.54, s: 25.00
t: 25.55, u: 0.00, e: 0.50, s: 25.00
t: 25.37, u: 0.00, e: 0.32, s: 25.00
t: 25.29, u: 0.00, e: 0.32, s: 25.00
t: 25.25, u: 0.00, e: 0.21, s: 25.00
t: 25.29, u: 0.00, e: 0.27, s: 25.00
t: 25.16, u: 0.00, e: 0.29, s: 25.00
t: 25.16, u: 0.00, e: 0.23, s: 25.00
t: 25.12, u: 0.00, e: 0.09, s: 25.00
t: 25.14, u: 0.00, e: 0.04, s: 25.00
t: 24.95, u: 0.00, e: 0.09, s: 25.00
t: 25.16, u: 0.14, e: -0.04, s: 25.00
t: 24.96, u: 0.21, e: -0.05, s: 25.00
t: 24.86, u: 0.78, e: -0.19, s: 25.00
t: 25.18, u: 0.85, e: -0.21, s: 25.00
t: 24.77, u: 0.00, e: 0.02, s: 25.00
t: 24.79, u: 0.71, e: -0.18, s: 25.00
t: 24.91, u: 0.43, e: -0.11, s: 25.00
t: 24.75, u: 0.71, e: -0.18, s: 25.00
t: 24.98, u: 0.28, e: -0.07, s: 25.00
t: 24.96, u: 0.43, e: -0.11, s: 25.00
t: 25.09, u: 0.00, e: 0.09, s: 25.00
t: 25.05, u: 0.00, e: 0.07, s: 25.00
t: 25.34, u: 0.00, e: 0.11, s: 25.00
t: 25.20, u: 0.00, e: 0.13, s: 25.00
t: 25.29, u: 0.00, e: 0.34, s: 25.00
t: 25.36, u: 0.00, e: 0.50, s: 25.00
t: 25.34, u: 0.00, e: 0.46, s: 25.00
t: 25.46, u: 0.00, e: 0.32, s: 25.00
t: 25.46, u: 0.00, e: 0.46, s: 25.00
t: 25.59, u: 0.00, e: 0.43, s: 25.00
t: 25.57, u: 0.00, e: 0.23, s: 25.00
